cluster,lang,mapped_product,predict_product,product_name,question,subproduct_id,subproduct_name,verification
Cards,kaz,Credits,Avtokredit,Кредиты,Жаңа электромобильді автосалоннан сатып алу бағдарламасы бойынша бастапқы жарна мөлшері қандай?,27,Avto_avtosalon,0
Ipoteka,kaz,Credits,Ipoteka,Кредиты,Онлайн ипотека шарттары қандай?,28,Online_ipoteka,0
Others,kaz,Savings,Savings,Сбережения,Алтын құймаларды кері сатып алу үшін қандай құжат керек?,18,Gold,1
Others,kaz,Savings,Savings,Сбережения,Арнайы ағымдағы шоттағы операциялар үшін комиссияларға шектеулер бар ма?,20,Accounts,1
Others,kaz,Savings,Savings,Сбережения,Алтын құймаларын сатып алу кезінде алдын ала төлем бар ма?,18,Gold,1
Others,kaz,Savings,Savings,Сбережения,Арнайы ағымдағы шотты бұғаттауға бола ма?,20,Accounts,1
Others,kaz,Savings,Savings,Сбережения,Ағымдағы шотқа қызмет көрсету және оны жүргізу,20,Accounts,1
Cards,kaz,Savings,Transfers,Сбережения,Банк ішіндегі шоттар арасында аудару қанша тұрады?,20,Accounts,0
Others,kaz,Savings,Credits,Сбережения,Төлем талабын немесе инкассолық бұйрықты орындау үшін комиссия қандай?,20,Accounts,0
Cards,kaz,Cards,Cards,Карты,Мен картаны шетелдік банкомат арқылы қолма-қол ақшамен толтыра аламын ба?,2,Cards_Common,1
Ipoteka,kaz,Savings,Savings,Сбережения,Металл шотының шарттары қандай?,51,Metal,1
Others,kaz,Savings,Savings,Сбережения,Алтын құймалардың сипаттамалары қандай?,18,Gold,1
Others,kaz,Savings,Savings,Сбережения,Сыйға алынған алтын құймалары үшін салық төлеу керек пе?,18,Gold,1
Cards,kaz,Savings,Savings,Сбережения,Алтын құймаларын сатып алу және сату кезінде ҚҚС(НДС) қалай қолданылады?,18,Gold,1
Transfers,kaz,Credits,Avtokredit,Кредиты,4% льготный автокредит бойынша кезекке тұру қашан ашылады?,26,Lgotnoe_avtokredit,0
Deposits,kaz,Deposits,Deposits,Депозиты,Депозитті қалай ашуға болады?,10,Deposits_Common,1
Cards,kaz,Cards,Cards,Карты,Кешбэк дегеніміз не?,4,CardCard,1
Cards,kaz,Savings,Savings,Сбережения,"Арнайы ағымдағы есепшотты жабу қалай жабамын? Арнайы шотты жапсам, қалған қаражатқа не болады?",20,Accounts,1
Others,kaz,Deposits,Deposits,Депозиты,"""Менің мақсатым"" депозитін мерзімінен бұрын бұзған жағдайда не болады?",12,My_goal,1
Ipoteka,kaz,Credits,Zalogovoe,Кредиты,Жылжымайтын мүлік кепілімен берілетін несиелер бойынша сақтандырудың қандай түрлері бар?,31,Zalog_nedvizhimosti,0
Avtokredit,kaz,Credits,Avtokredit,Кредиты,Автосалоннан жаңа автокөлік автонесиесінде  көліктің толық жойылуы қалай анықталады?,27,Avto_avtosalon,0
Deposits,kaz,Savings,Savings,Сбережения,Алтын құймаларды қалай сатып алуға немесе сатуға болады?,18,Gold,1
Transfers,kaz,Transfers,Transfers,Переводы,“Золотая Корона” аударымын мобильді қосымша арқылы карталық шоттан жіберуге болады?,15,Koronapay,1
Transfers,kaz,Transfers,Transfers,Переводы,"Телефон арқылы аударым жасадым, бірақ алушыға жеткен жоқ.",17,MobileTransfers,1
Others,kaz,Transfers,Transfers,Переводы,Шотқа аударым жасау үшін қандай ақпаратты көрсету керек?,16,AccountTransfers,1
Avtokredit,kaz,Credits,Avtokredit,Кредиты,Автосалоннан жаңа автокөлік несиесі бойынша сақтандыру төлемі қалай шешіледі?,27,Avto_avtosalon,0
Ipoteka,kaz,Credits,Ipoteka,Кредиты,Онлайн ипотека бойынша тұрғын үй кешендерінде емес 151-ден 250 шаршы метрге дейінгі пәтер алаңы бойынша талаптар қандай?,28,Online_ipoteka,0
Transfers,kaz,Transfers,Transfers,Переводы,Swift аударымдарын  жіберу уақыт кестесі қандай?,13,Swift,1
Others,kaz,Savings,Savings,Сбережения,Қандай валюта жұптары бар?,43,FX_exchanger,1
Avtokredit,kaz,Credits,Avtokredit,Кредиты,Автосалон арқылы жүрілген автокөлікті несиеге алу үшін автокөлікті қалпына келтіру құны қалай есептеледі?,23,Avtokredit_probeg_avtosalon,0
Others,kaz,Cards,Cards,Карты,Мен несие лимитін алып тастағым келеді?,4,CardCard,1
Others,kaz,Credits,Ipoteka,Кредиты,7-20-25 бағдарламасы не үшін керек?,32,_7_20_25,0
Ipoteka,kaz,Credits,Ipoteka,Кредиты,#Ипотека/Ипотека+ үшін жылу жүйелеріне қандай шектеулер бар,21,Ipoteka,0
Deposits,kaz,Credits,Ipoteka,Кредиты,7-20-25 күні мақұлданған несие алу мүмкіндігін қалай арттыруға болады?,32,_7_20_25,0
Others,kaz,Cards,Cards,Карты,Банкомат менің картамды жеп тастады,2,Cards_Common,1
Cards,kaz,Transfers,Cards,Переводы,#bccpay картасы бойынша шетелдік банк картасына аудару шарттары қандай?,17,MobileTransfers,0
Transfers,kaz,Transfers,Transfers,Переводы,Қосымшада Swift арқылы Қытайға юань жібере алам ба?,13,Swift,1
Others,kaz,Credits,Avtokredit,Кредиты,Автосалоннан жаңа авто бағдарламасы бойынша 1 жылдан астам мерзімге қарызды мерзімінен бұрын өтеу саясаты қандай?,27,Avto_avtosalon,0
Others,kaz,Cards,Cards,Карты,Мен несие лимитін нөлге түсіргім келеді?,4,CardCard,1
Transfers,kaz,Transfers,Transfers,Переводы,Өзбекстанға аударым қызметі туралы айтып беріңізші?,42,UzbekistanTransfers,1
Deposits,kaz,Savings,Savings,Сбережения,Қандай металдарды сатып алуға болады?,51,Metal,1
Avtokredit,kaz,Credits,Avtokredit,Кредиты,Әскери қызметкерлер «автосалоннан жүрілген көлікті» қалай ала алады?,23,Avtokredit_probeg_avtosalon,0
Others,kaz,Cards,Cards,Карты,"Мен Өзбекстаннан келген студентпін, картаны (шотты) қалай ашуға болады?",2,Cards_Common,1
Cards,kaz,Cards,Cards,Карты,Үшінші тұлға мен үшін картаны қайта шығарта алады ма?,2,Cards_Common,1
Others,kaz,Credits,Credits,Кредиты,Мен несие алған кезде хабарландырулар бойынша бірдеңе істеуім керек пе?,25,Kredit_nalichnymi,1
Others,kaz,Credits,Zalogovoe,Кредиты,Жылжымайтын мүлік кепілімен берілетін несиенің максималды сомасы қандай?,31,Zalog_nedvizhimosti,0
Others,kaz,Cards,Cards,Карты,Банкомат менің картамды жұтып алды,2,Cards_Common,1
Avtokredit,kaz,Credits,Avtokredit,Кредиты,Автосалоннан жаңа автокөлік автокредиті бойынша сақтандыру жағдайы болса не істеу керек?,27,Avto_avtosalon,0
Avtokredit,kaz,Credits,Avtokredit,Кредиты,Автосалонда жаңа көлікті сақтандыру қай уақытта төленеді?,27,Avto_avtosalon,0
Ipoteka,kaz,Credits,Credits,Кредиты,Зейнеткер ақшалай несиеге қалай өтініш береді?,25,Kredit_nalichnymi,1
Ipoteka,kaz,Credits,Credits,Кредиты,Әскери қызметкерлерге ақшалай несие алу үшін не қажет?,25,Kredit_nalichnymi,1
Others,kaz,Credits,Credits,Кредиты,Қолма-қол несиені мерзімінен бұрын өтеу бойынша тарифтер қандай?,25,Kredit_nalichnymi,1
Others,kaz,Cards,Cards,Карты,Банкомат менің картамды алып қойды,2,Cards_Common,1
Others,kaz,Credits,Avtokredit,Кредиты,Жеңілдетілген автокредит бойынша сақтандыру жағдай кезіңде не істеу керек?,26,Lgotnoe_avtokredit,0
Others,kaz,Savings,Savings,Сбережения,Сейф ұяшықтарының өлшемдері қандай?,19,Safe,1
Ipoteka,kaz,PKO,Ipoteka,ПКО ФЛ,ЕПВ есебінен сатып алынған тұрғын үйді сатуға немесе иеліктен шығаруға бола ма?,158,PKO_Common,0
Others,kaz,Cards,Cards,Карты,"Менің картам банк бөлімшесінде, басқа адам менің картамды алып кетсе бола ма?",2,Cards_Common,1
Ipoteka,kaz,Credits,Avtokredit,Кредиты,Автосалоннан жаңа авто несиесі үшін сақтандыру төлемінің мөлшері қалай есептеледі?,27,Avto_avtosalon,0
Ipoteka,kaz,Credits,Credits,Кредиты,"Егер адам экологиялық апат аймағында тұрса, ақшалай несие алу үшін қандай құжаттар қажет?",25,Kredit_nalichnymi,1
Others,kaz,Cards,Cards,Карты,"Мен банкоматта картаны ұмытып кеттім, не істеуім керек?",2,Cards_Common,1
Transfers,kaz,BCC_KZ,BCC_KZ,BСС.KZ,"Банктен төлемді растау үшін мобильді қосымшаға ""СМС"" келмей жатыр?",1223,BCC_KZ_Common,1
Transfers,kaz,Credits,Ipoteka,Кредиты,7-20-25 бойынша табысты растаусыз өтініш беруге бола ма?,32,_7_20_25,0
Ipoteka,kaz,PKO,Ipoteka,ПКО ФЛ,ЕПВ-ны үлестік қатысу шарты бойынша тұрғын үй сатып алу үшін пайдалануға бола ма?,158,PKO_Common,0
Others,kaz,Cards,Cards,Карты,Маған картаның дайын екендігі туралы хабарлама келді. Ұлым картамды алып кетсе бола ма?,2,Cards_Common,1
Ipoteka,kaz,Credits,Ipoteka,Кредиты,"""7-20-25"" ипотекасының шарттары қандай?",32,_7_20_25,0
Others,kaz,Credits,Credits,Кредиты,Шетелдік азаматтарға қандай мерзімге ақшалай несие береді?,25,Kredit_nalichnymi,1
Ipoteka,kaz,Credits,Credits,Кредиты,Әскери қызметкерлер ақшалай несиені қалай ала алады?,25,Kredit_nalichnymi,1
Others,kaz,Cards,Cards,Карты,"Мен картамды банкоматта ұмытып кеттім, картаны қайдан алуға болады?",2,Cards_Common,1
Ipoteka,kaz,Credits,Credits,Кредиты,Қолма-қол несие алу үшін не істеу керек?,25,Kredit_nalichnymi,1
Others,kaz,Credits,Credits,Кредиты,Аннуитеттік кесте кезінде несиені қалай төлеу керек?,25,Kredit_nalichnymi,1
Others,kaz,Credits,Credits,Кредиты,Қолма-қол ақшалай несиеге өтінімді қанша уақыт күту керек?,25,Kredit_nalichnymi,1
Others,kaz,Credits,Credits,Кредиты,Қолма-қол несие арқылы қандай соманы алуға болады?,25,Kredit_nalichnymi,1
Transfers,kaz,BCC_KZ,BCC_KZ,BСС.KZ,"Несиеңізді өтедім, неге ол әлі де мобильді қосымшада көрсетіледі?",1223,BCC_KZ_Common,1
Others,kaz,Credits,Credits,Кредиты,Қолма-қол ақшалай несие ала аламын ба?,25,Kredit_nalichnymi,1
Others,kaz,Credits,Credits,Кредиты,Қолма-қол несиені мерзімінен бұрын қалай өтеуге болады?,25,Kredit_nalichnymi,1
Deposits,kaz,Credits,Ipoteka,Кредиты,Онлайн ипотекаға қалай өтініш беруге болады?,28,Online_ipoteka,0
Others,kaz,Cards,Cards,Карты,Сенімхат бойынша картаны қайта шығарту мүмкін бе?,2,Cards_Common,1
Ipoteka,kaz,Credits,Credits,Кредиты,Ақшалай несие алу үшін қандай құжаттар қажет?,25,Kredit_nalichnymi,1
Deposits,kaz,Credits,Credits,Кредиты,Қолма-қол несиені өтеу әдісін қалай таңдауға болады?,25,Kredit_nalichnymi,1
Others,kaz,Cards,Cards,Карты,Қандай қызмет пакеті қосылғанын қалай білуге болады?,2,Cards_Common,1
Deposits,kaz,Credits,Credits,Кредиты,Қолма-қол несие беретінін қалай тексеруге болады?,25,Kredit_nalichnymi,1
Others,kaz,Credits,Credits,Кредиты,Ақшалай несие бойынша негізгі қарыз қалай төленеді?,25,Kredit_nalichnymi,1
Cards,kaz,Credits,Credits,Кредиты,BI тауарлық несиесін мерзімінен бұрын өтеуге бола ма?,34,Credit_BI,1
Transfers,kaz,Cards,Cards,Карты,Мен картакартаны несиелік лимитсіз ашқым келеді,4,CardCard,1
Transfers,kaz,PKO,Credits,ПКО ФЛ,Туыстарға беру: ЕПВ қаражатын кімдерге беруге болады?,158,PKO_Common,0
Others,kaz,Credits,Credits,Кредиты,Неше жастан бастап ақшалай несие алуға болады?,25,Kredit_nalichnymi,1
Ipoteka,kaz,Credits,Credits,Кредиты,Зейнеткерлерге ақшалай несие алу үшін қандай құжаттар қажет?,25,Kredit_nalichnymi,1
Others,kaz,Cards,Cards,Карты,"Егер пластикалық картаны тапсырыс берсем, картаны қашан пайдалана аламын?",2,Cards_Common,1
Cards,kaz,Cards,Cards,Карты,"""Standart"" қызмет пакеті шарттары қандай?",1233,Pakety_uslug,1
Cards,kaz,Cards,Cards,Карты,Картакартаны несие желісінсіз ашуға бола ма?,4,CardCard,1
Others,kaz,Cards,Cards,Карты,Интернетте төлем жасау лимитін қалай орнатуға/өзгертуге болады?,2,Cards_Common,1
Cards,kaz,Cards,Cards,Карты,"""Comfort"" қызмет пакеті шарттары қандай?",1233,Pakety_uslug,1
Others,kaz,Cards,Cards,Карты,Картаны қалай бұғаттан шығаруға болады?,2,Cards_Common,1
Cards,kaz,Cards,Cards,Карты,"""Premium"" қызмет пакеті шарттары қандай?",1233,Pakety_uslug,1
Others,kaz,Cards,Cards,Карты,Банкоматтардан карта арқылы ақша шешу лимитін қалай орнатуға/өзгертуге болады?,2,Cards_Common,1
Ipoteka,kaz,Credits,Credits,Кредиты,BI тауарлық несиесі бойынша клиентке пайыз мөлшерлемесі қандай?,34,Credit_BI,1
BCC_KZ,kaz,Credits,BCC_KZ,Кредиты,Қосымшада төлем кестесін және неше ай қалғанын қайдан көруге болады?,147,Credits_Common,0
Others,kaz,Credits,Zalogovoe,Кредиты,Депозит кепілімен берілетін несие сомасының шарттары қандай?,30,Zalog_deposit,0
Cards,kaz,Cards,Cards,Карты,"""Private"" қызмет пакеті шарттары қандай?",1233,Pakety_uslug,1
Transfers,kaz,Cards,Cards,Карты,Cash In функциясы бар банкомат/Ақпараттық-Төлем Терминалы(АТТ) арқылы картаны (картаның қатысуынсыз) қолма-қол ақшамен толтыру үшін қандай ақпаратты білу қажет?,2,Cards_Common,1
Deposits,kaz,Credits,Credits,Кредиты,BI сауда несиесін қалай өтеуге болады?,34,Credit_BI,1
Others,kaz,Credits,Avtokredit,Кредиты,Машина алу үшін қандай құжаттар керек,147,Credits_Common,0
Deposits,kaz,PKO,Credits,ПКО ФЛ,Несие шартын қалай алуға болады?,158,PKO_Common,0
Cards,kaz,Cards,Cards,Карты,"""Private+"" қызмет пакеті шарттары қандай?",1233,Pakety_uslug,1
Ipoteka,kaz,Cards,Savings,Карты,Шетелде валютаның қандай бағамы бойынша сома шешіледі?,2,Cards_Common,0
Others,kaz,Credits,Ipoteka,Кредиты,Қандай ипотекалар бар,147,Credits_Common,0
Others,kaz,Cards,Cards,Карты,ЕНУ картасын қалай ашуға болады?,2,Cards_Common,1
Others,kaz,Credits,Credits,Кредиты,BI тауарлық несиесі не үшін қажет?,34,Credit_BI,1
Others,kaz,Cards,Cards,Карты,"Егер шоттар арестке қойылған болса, карта алуға мүмкіндік бар ма?",2,Cards_Common,1
Cards,kaz,Credits,Credits,Кредиты,BI тауарлық несиесін қандай мерзімге ала аламын?,34,Credit_BI,1
Others,kaz,BCC_KZ,Cards,BСС.KZ,Шоттың бар екендігі туралы анықтаманы қайдан алуға болады?,1223,BCC_KZ_Common,0
Others,kaz,Credits,Credits,Кредиты,Несиені өтеу шоты не үшін керек?,147,Credits_Common,1
Others,kaz,PKO,PKO,ПКО ФЛ,Тұрғын үй жағдайларын жақсарту үшін ЕПВ-ны қалай пайдалану қажет?,158,PKO_Common,1
Others,kaz,Cards,Cards,Карты,"мен картаны сындырып алдым, не істеу керек",2,Cards_Common,1
Others,kaz,Cards,Cards,Карты,Еуразия ұлттық университетінің студенті үшін карта қажет,2,Cards_Common,1
Others,kaz,BCC_KZ,BCC_KZ,BСС.KZ,Қосымшада хабарламаларды қалай қосуға болады?,1223,BCC_KZ_Common,1
Transfers,kaz,Cards,Cards,Карты,Шоттар арестке қойылған жағдайда карта ашуға рұқсат етіле ме?,2,Cards_Common,1
Others,kaz,Cards,Cards,Карты,Карта бойынша лимиттерді қалай ұлғайтуға/азайтуға болады?,2,Cards_Common,1
Ipoteka,kaz,Credits,Credits,Кредиты,«Жалақыға дейінгі ақша» несиесінің шарттары қандай?,55,Dengi_do_ZP,1
Cards,kaz,Credits,Credits,Кредиты,Не үшін кредит маған бермедіңдер?,147,Credits_Common,1
Cards,kaz,Credits,Credits,Кредиты,BI сауда несиесінің шарттары қандай?,34,Credit_BI,1
Others,kaz,BCC_KZ,BCC_KZ,BСС.KZ,Қосымшада тілді қалай өзгертуге болады?,1223,BCC_KZ_Common,1
Cards,kaz,PKO,Credits,ПКО ФЛ,Банк ЦентрКредитте ЕПВ-ны қандай мақсаттарға пайдалануға болады?,158,PKO_Common,0
Others,kaz,Cards,Cards,Карты,Несиелік лимитті арттыру?,4,CardCard,1
Others,kaz,Cards,Cards,Карты,"Егер менің шоттарым бұғатталған болса, карта рәсімдеуге бола ма?",2,Cards_Common,1
Others,kaz,Cards,Cards,Карты,ЕНУ картасын ашу үшін не қажет?,2,Cards_Common,1
Others,kaz,Credits,Credits,Кредиты,BI тауарлық несиесін мерзімінен бұрын өтеу үшін айыппұл бар ма?,34,Credit_BI,1
Cards,kaz,Credits,Credits,Кредиты,«Жалақыға дейінгі ақша» несиесін ішінара өтеуге бола ма?,55,Dengi_do_ZP,1
Ipoteka,kaz,Credits,Credits,Кредиты,"""Жалақыға дейінгі ақша"" несиесі бойынша 3% комиссиямен пайыз мөлшерлемесі қандай?",55,Dengi_do_ZP,1
Others,kaz,Credits,Zalogovoe,Кредиты,Депозит кепілімен берілетін несиені мерзімінен бұрын өтеу үшін комиссия бар ма?,30,Zalog_deposit,0
Ipoteka,kaz,Credits,Credits,Кредиты,"""Жалақыға дейінгі ақша"" несиесі бойынша комиссиясыз пайыз мөлшерлемесі қандай?",55,Dengi_do_ZP,1
Deposits,kaz,Deposits,Deposits,Депозиты,Депозитті жабу алдында ақшаны қалай аударуға болады?,10,Deposits_Common,1
Cards,kaz,PKO,PKO,ПКО ФЛ,Мен зейнетақы төлемдерін қарызды өтеу үшін пайдалана аламын ба?,158,PKO_Common,1
Ipoteka,kaz,Cards,Transfers,Карты,Банк ішіндегі аударым үшін комиссия,2,Cards_Common,0
Others,kaz,Cards,Cards,Карты,ЕНУ картасын қайда ашуға болады?,2,Cards_Common,1
Others,kaz,Credits,Zalogovoe,Кредиты,Депозит кепілімен берілетін несие шарттары қандай?,30,Zalog_deposit,0
Others,kaz,Credits,Zalogovoe,Кредиты,Депозит кепілімен берілетін несиені қандай мерзімге алуға болады?,30,Zalog_deposit,0
Others,kaz,Credits,Zalogovoe,Кредиты,Депозит кепілімен берілетін несие алу үшін комиссиялар барма?,30,Zalog_deposit,0
Cards,kaz,Credits,Ipoteka,Кредиты,Пенсионкасыз Ипотекаалуға болады ма?,147,Credits_Common,0
Deposits,kaz,Deposits,Deposits,Депозиты,Депозитті сенімхат арқылы ашуға бола ма?,10,Deposits_Common,1
Others,kaz,Credits,Zalogovoe,Кредиты,Депозит кепілімен берілетін несие үшін қандай құжаттар қажет?,30,Zalog_deposit,0
Deposits,kaz,Credits,Transfers,Кредиты,Зейнетақы аударымдарын қалай қолдансам болады?,147,Credits_Common,0
Others,kaz,Cards,Cards,Карты,"Егер картаның мерзімі аяқталса, валюталық шоттар сақтала ма?",2,Cards_Common,1
Others,kaz,Cards,Cards,Карты,Бейрезиденттерге картаны ашу үшін қандай құжаттар қажет?,2,Cards_Common,1
Others,kaz,Credits,Zalogovoe,Кредиты,Депозиттік сыйақы депозит кепілімен берілетін несие кезінде есептеле ме?,30,Zalog_deposit,0
Others,kaz,Credits,Zalogovoe,Кредиты,Депозит кепілімен берілетін несиенің пайыздық мөлшерлемесі қандай?,30,Zalog_deposit,0
Others,kaz,Cards,Cards,Карты,Маған картамның жабылатыны туралы ескерту келді,2,Cards_Common,1
Others,kaz,Deposits,Deposits,Депозиты,Депозитті жабуды қалай болдырмауға болады?,10,Deposits_Common,1
BCC_KZ,kaz,BCC_KZ,Cards,BСС.KZ,картаға байланған телефон нөмірін қалай өзгертуге болады,1223,BCC_KZ_Common,0
Others,kaz,Cards,Cards,Карты,Картаны шетелде қайда пайдалана алмаймын?,2,Cards_Common,1
Others,kaz,BCC_KZ,BCC_KZ,BСС.KZ,Мен қосымшаға кіре алмаймын жатырмын,1223,BCC_KZ_Common,1
Cards,kaz,Cards,Cards,Карты,"Бір жыл карта бойынша ақша жылжымаса, картаға не болады",2,Cards_Common,1
Transfers,kaz,Cards,Cards,Карты,#bccpay картасына валютный счеттарды калай тиркеуге болады?,54,bccpay_2_0,1
Others,kaz,Deposits,Deposits,Депозиты,Менің мақсатым депозитінен қаражатты қалай ала аламын?,10,Deposits_Common,1
Deposits,kaz,Cards,Cards,Карты,несиелік лимитті қалай азайтуға болады?,4,CardCard,1
Ipoteka,kaz,Cards,Deposits,Карты,Балалар жинақ-сандықшасының шарттары қандай?,7,JuniorBank,0
Others,kaz,Cards,Cards,Карты,Карта бойынша сатып алу лимитін қалай орнатуға/өзгертуге болады?,2,Cards_Common,1
Ipoteka,kaz,Credits,Ipoteka,Кредиты,#Ипотека бойынша тұрғын үйлерге қандай талаптар қойылады?,21,Ipoteka,0
Cards,kaz,Savings,Savings,Сбережения,FX-ақша айырбастау арқылы валюта айырбастағаннан кейін мен оларды бірден пайдалана аламын ба?,43,FX_exchanger,1
Others,kaz,Cards,Cards,Карты,картада сақтандыру бар ма?,2,Cards_Common,1
Others,kaz,Cards,Cards,Карты,Картаны шетелде пайдалануға бола ма?,2,Cards_Common,1
Others,kaz,Cards,Cards,Карты,Карта бойынша лимиттерді қалай орнатуға/өзгертуге болады?,2,Cards_Common,1
Others,kaz,PKO,PKO,ПКО ФЛ,Мерзімінен бұрын өтеу қанша уақытта орындалады?,158,PKO_Common,1
Deposits,kaz,Cards,Cards,Карты,несиелік карта бойынша қарызды қалай білуге болады?,4,CardCard,1
Transfers,kaz,Transfers,Transfers,Переводы,Ресей Федерациясына SWIFT аударымдарын жіберген кезде қандай валюталар қолжетімді?,13,Swift,1
Others,kaz,Cards,Cards,Карты,"Менің картам енді жаңартылмайтыны және жабылатыны туралы SMS алдым, менің өтінішімсіз картаны қандай негізде жабасыз?",4,CardCard,1
Cards,kaz,Transfers,Transfers,Переводы,Аударымдарды тек банк клиенттері ғана пайдалана ала ма?,150,Transfers_Common,1
Others,kaz,Cards,Cards,Карты,Банкомат картаны жеп/жұтып қойды не істеу керек,2,Cards_Common,1
Others,kaz,Deposits,Deposits,Депозиты,Толтыру және кез-келген уақытта шешіп алу құқығы бар депозит бар ма?,9,Champion,1
Others,kaz,BCC_KZ,BCC_KZ,BСС.KZ,"Резидент емеспін, құпиясөзді ұмытып қалдым, мобильді қосымшаға қалай қайта кіре аламын?",1223,BCC_KZ_Common,1
Others,kaz,Cards,Cards,Карты,картаны жоғалтып алдым,2,Cards_Common,1
Cards,kaz,Deposits,Deposits,Депозиты,Не себепті депозит жаңа депозит Чемпионға ауысты?,11,Rakhmet,1
Cards,kaz,Transfers,Transfers,Переводы,ҚР басқа банкіне шетел валютасымен аударуға бола ма?,53,CardTransfers,1
Others,kaz,Cards,Cards,Карты,Картаны қалай бұғаттауға болады?,2,Cards_Common,1
Others,kaz,Credits,Ipoteka,Кредиты,Бастапқы жарнаның орнына қосымша кепіл ұсынып алатын ипотеканың шарттары қандай?,147,Credits_Common,0
Cards,kaz,Savings,Savings,Сбережения,FX-ақша айырбастауда валютаны жеке курс бойынша қалай айырбастауға болады?,43,FX_exchanger,1
Cards,kaz,Cards,Cards,Карты,Карта қызметі үшін комиссия,2,Cards_Common,1
Cards,kaz,Transfers,Transfers,Переводы,Western Union аудармасы қаншалықты тез келеді?,14,WesternUnion,1
Cards,kaz,BCC_KZ,BCC_KZ,BСС.KZ,Мобильді қосымша қай уақыттар арасында жұмыс істейді?,1223,BCC_KZ_Common,1
BCC_KZ,kaz,Cards,Cards,Карты,bcc.kz 4.0 қосымшасында үзінді көшірмені қайдан алуға болады?,2,Cards_Common,1
Cards,kaz,Cards,Cards,Карты,Қандай банктердің банкоматтары арқылы картаны толтыра аламын?,2,Cards_Common,1
Transfers,kaz,Transfers,Transfers,Переводы,Swift аударымын қаншалықты жылдам аударуға болады?,13,Swift,1
Others,kaz,Cards,Savings,Карты,шотты қалай жабуға болады?,2,Cards_Common,0
Others,kaz,Savings,Savings,Сбережения,Алтын құйма сатып алған кезде сейф ұяшығы беріле ме?,18,Gold,1
BCC_KZ,kaz,Cards,Cards,Карты,Карта нөмірін bcc.kz 4.0 қосымшасында қалай көруге болады?,2,Cards_Common,1
Others,kaz,Cards,Cards,Карты,Шетелде банкомат арқылы картаны толтыра аламын ба?,2,Cards_Common,1
Cards,kaz,Transfers,Transfers,Переводы,Western union аударымының комиссиясы қандай?,14,WesternUnion,1
Others,kaz,Cards,Cards,Карты,счетты қалай жабуға болады?,2,Cards_Common,1
Cards,kaz,Savings,Savings,Сбережения,Алтын құйманы сатып алу үшін басқа банктен аудару арқылы төлеуге бола ма?,18,Gold,1
BCC_KZ,kaz,Cards,Cards,Карты,bcc.kz мобильді қосымшасында картаның жарамдылық мерзімін қалай білуге болады?,2,Cards_Common,1
Transfers,kaz,Transfers,Transfers,Переводы,SWIFT аударымына құжаттарды bcc.kz-ке қалай тіркеуге болады?,13,Swift,1
Cards,kaz,Cards,Cards,Карты,#bccpay картасына валюталық шоттарды қалай қосуға болады?,54,bccpay_2_0,1
Others,kaz,PKO,PKO,ПКО ФЛ,Өтеу күнін өзгерген үшін комиссия бар ма?,1220,V_ramkah_kalendarnogo_mesjatsa_do_kontsa_sroka_kreditovanija,1
Cards,kaz,Cards,Cards,Карты,Егер PIN конвертті жоғалтып алсам ше?,2,Cards_Common,1
Cards,kaz,Cards,Cards,Карты,#bccpay картасына валюталық шоттарды қалай тіркеуге болады?,54,bccpay_2_0,1
Avtokredit,kaz,Credits,Avtokredit,Кредиты,Жүрілген автокөлік алу үшін автонесиені қалай ресімдеуге болады?,23,Avtokredit_probeg_avtosalon,0
Transfers,kaz,Savings,Savings,Сбережения,FX-ақша айырбастау арқылы валюта айырбастағаннан кейін карта нөмірі бойынша шетел валютасында аударым жасауға бола ма?,43,FX_exchanger,1
Cards,kaz,Credits,Ipoteka,Кредиты,Ипотека арқылы пәтер алғым келді ме?,147,Credits_Common,0
Cards,kaz,Cards,Cards,Карты,#bccpay картасы бойынша қанша сүйікті санаттарды таңдауға болады?,54,bccpay_2_0,1
Others,kaz,Savings,Cards,Сбережения,Шетелде картамен шетел валютасында қалай тиімді төлесе болады?,43,FX_exchanger,0
Cards,kaz,Transfers,Transfers,Переводы,"Мен Каспи банкке ақша аударғым келеді, мұны қалай жасауға болады?",53,CardTransfers,1
Transfers,kaz,Cards,Transfers,Карты,3D Secure арқылы аударымды қалай растауға болады?,2,Cards_Common,0
Deposits,kaz,Credits,Avtokredit,Кредиты,Жеңілдікті автонесиелеу бойынша кезекке қалай тұруға болады?,26,Lgotnoe_avtokredit,0
Cards,kaz,Cards,Cards,Карты,#bccpay картасына қанша валюталық шотты тіркеуге болады?,54,bccpay_2_0,1
Transfers,kaz,BCC_KZ,BCC_KZ,BСС.KZ,Как установить приложение BCC.KZ?,1223,BCC_KZ_Common,1
Transfers,kaz,Transfers,Transfers,Переводы,Банктің деректемелерін және SWIFT аударымы бойынша корреспондент банктердің тізімін қайдан көруге болады?,13,Swift,1
Cards,kaz,Cards,Cards,Карты,#bccpay картасына қанша валюталық шотты қосуға болады?,54,bccpay_2_0,1
Others,kaz,BCC_KZ,BCC_KZ,BСС.KZ,"Аккаунтым блокта, оны қалай қайта ашуға болады?",1223,BCC_KZ_Common,1
Transfers,kaz,Cards,Cards,Карты,монокартаны онлайн ашуға бола ма?,54,bccpay_2_0,1
Ipoteka,kaz,Credits,Ipoteka,Кредиты,Жылжымайтын мүлік,31,Zalog_nedvizhimosti,0
